Sentiment;TweetID;TweetText
positive;1887912;Finally watched the season finale of Castle...it kind of blew my mind! Can't wait for fall T.V. to start again and it's barley summer!
positive;541837;I'm an old school Nintendo Mario lover! Lol RT @user Wow old school games were HARD! #3DS #Metroid
negative;1982981;"So; now 40% chance of rain means 100%?? :-/ Just washed my car tho. Smdh."
positive;1530603;I love next to you love it so much @user
positive;119289;following @user is always the biggest pick me up in the mornings... Feeling so good today for a bunch of reasons!!!
positive;1714339;A great Christmas Eve day shopping. The find of the day was a vintage Bing Crosby Christmas LP! We are enjoying it now. Merry Christmas!
negative;960972;ughh have no idea anymore!! need ideas... :(
negative;1180949;"I'm disappointed that with all the #Sony hacks; there hasn't been any cool new Sony tech leaks..."
positive;2283078;The Muppets performing Queen's Bohemian Rhapsody. So funny!! ~http
positive;2133843;"Soo most ppls bbms r going through slow; mine was for like a hot minute then it got better. Thank God (:"
negative;2765133;People like this should serve jail time - ~http
positive;2452286;How can you possibly have a bad day when Joan Benoit Samelson congratulates you on your fastest mile ever? I love nike +
positive;131073;Miami florida palm trees and all I love it here
negative;1339428;what the fuck happen to my fucking netflix grrrrr i was in the middle of the season
negative;100335;My memory stick aint workin gotta send my essay to email and go to school sign in then copy nd paste to microsoft word then print ugghh work
positive;2850095;Reinstalling Windows XP reminds me just how far Microsoft have come. Thank goodness I don't have to reinstall anything older.
negative;1511742;i think ima give up on life. :( every1 says i have a good voice but idk a way to become famous like @user
positive;2479512;"Had a great time with the bae I wuv u &lt;3"
positive;1297794;cool story bro!
positive;2233873;"What an interesting product; Samsung did a great job with the Smart TV!! Stunning model as well :) #samsungsmarttv"
negative;1510299;...my spanish teacher told me i couldnt use my bing translator in class yesterday..o did i have a problem
negative;2531666;"Well; Colorado sure is friendly- never witnessed a blatant flipping off of a semi before #middlefingerseverywhere #bigmove #15mphunder"
positive;2828125;The hilton hcr is a great place. Can't figure how u would have a bad time there.
negative;2275427;im seriously mad about it.
negative;286948;I AM DELETING TWITTER TODAY. IT HAS MY HYPERTENSION SKY HIGH SOME DAYS
negative;1098386;I need a stupid flash game to play.
negative;123608;"Bing is playing dirty with Google; bad Bing BAD BIng"
positive;213913;That new Club Nintendo Messenger Bag is pretty cool. Neat for laptops.
positive;2590910;I like to listen to Gucci Mane and sing along at full volume#easilyentertained
positive;1380916;Water is sooo good!!
positive;481909;is planning a wedding in Vegas today.  I have a fun job!
positive;1219191;Damn she can sing
positive;1857506;Let's get it lakers no game 7 yeah
positive;686496;Bitch we need to do a shoot together. Them pics is GORGEOUS.....sike LMAO sike na they is cute. @user
positive;2734544;Awesome! RT @user Nike fun stunt: ltd ed replica Back To The Future II trainers w/ proceeds going to charity ~http 
positive;1234949;"Watching @user zumba is the best thing I have seen all week! &lt;3"
positive;2674987;I love @user
positive;1403562;LOVE the #redvelvet donuts at Lemars!  :)
positive;205100;"I love how on the radio; they are talking about the gucci bowl.&lt;3 #pumped !"
positive;386485;"For every rainy day is a good day n today? God has showed me the ""brighter side"" :) the power of prayer. God answers I promise."
positive;55104;Off to Hilton Head to spend time with my favorite ladies!
positive;3424988;My new Samsung Galaxy for Verizon Wireless. Very coooool!!! ~http 
positive;1617235;"Putting my dope car on the road hopefully tomorrow;if plans turn out!! Its pretty awesome with the Sony system I just bought!!"
positive;1303751;"I feel like a million bucks.  I literally feel 20 years younger than I am.  Learn how you can; too; in just 60 seconds.  ~http"
negative;509658;"This is what happens when you let a woman book your flight; I guess I won't be watching tonight's game."
positive;1803544;Damn its good day!* {In my gucci voice}
positive;2322113;I heard London calling on my way to Cape Town so went into the city during my lay over at Heathrowe.  Beautiful Sunday afternoon in London.
positive;1712241;Back to basics the best album ever!
positive;2734432;"Happy Mothers Day!! I love you mom xoxo on our way to the bronx zoo mom has never been there and has always wanted to go... &lt;3"
negative;3546193;Dis is crazy we sittin here at dis hotel tryin to gt to the Hilton hotel!. 
negative;2944990;Has too much blue sky thinking left Steve Hilton with his head in the clouds? ~http 
negative;1443221;women are just selfish bitches. they only care bout themselves and have no consideration for you. #KarmasABitch
positive;136950;Happy Birthday! #20thJinnieDay
positive;2146219;"I'm going then i connect ; ok ? :D I LOVE U"
positive;275188;"Had superb dinner with Kathy and Rick Hilton in their Bel Air mansion ... so  chic; so gorgeous ... pictures of home in this issue of HELLO"
negative;2102720;If The World Was Like High School Musical I prolly Would End up Shootin Sumbody
negative;2802267;Probably broke my back last night and will probably have no eye left by the end of the day!!! #PAIN !!!!
positive;2883273;"Just love Kyiv! On one hand GUCCI shoes are not good enough to enter a club; on the other hand cop car drive home costs 10$;)"
positive;1063810;CAnt wait till my nike zoom vapor flies come in
positive;2504718;Two more days until the midnight showing of #eclipse sooooooooooo psyched!!!
positive;2337830;Beyonce's baby is going to be the cutest thing..
positive;944303;Happy Birthdayy @user! I hope you have an amazing birthday c:
negative;530213;Its 80 somethin outside n I'm a lil bish n heat. Goin 2 bed Alone :( #beinsinglesucks
positive;1553091;Guess what?! We have a new soup :) Cream of asparagus mmmmm...get you some
positive;1165868;Am starting to feel a bit better Cold wise waiting with anticpation for pt2 Starsky And Hutch
negative;2697476;spots make me feel like shit grrrr :(
negative;1801353;Waiting for all these people 2pay w/their stupid food stamps @user. Com'On people I just want a bottle of vodka let me go first!
positive;1384524;The Zelda parts of the Nintendo Press Conference was the most interesting! Liked the 3DS Games thou!
positive;871884;Fucking perez hilton I love him...he is soo funn
positive;522835;If you missed our news! Well we now have a B&M Stockist who we are so excited to have with us! For Queenslanders... ~http 
positive;334068;A huge shout out to Glen Carbon Centennial Library (our next door neighbor) for all of the awards it has received... ~http
negative;2688850;Oooh. Wishing I hadn't looked at The Tides in Playa before I started checking Hilton and credit card points. Oof.
positive;1310205;"August 13 is going a long; busy; yet exciting day!!!!!! I'm ready!!! Super excited!!"
positive;1471075;I liked a YouTube video -- Top 20 Most Asked Questions in Sony Vegas (volume 2?) ~http
negative;1289614;"Headache; heart burn and I think I have a fever.. Awesome labor day weekend"
positive;1837613;I love my nike swag I have so much nike t-shirts like legit
positive;1039942;Omg I found my Nintendo DS!!!! Singing out to Band Hero!!!!! Feel awesome and legit
negative;1119395;i despise microsoft right now. there are so many words i wanna say...
positive;1686953;LOVE it #tonight!RT @user Excited for another Jerzday?! How are you liking the new season so far?
negative;2575064;The ADIDAS Crewneck is a large i made a mistake!
positive;2302931;Woot woot! A- in math exam! :D
positive;1326136;Congratulations.
positive;66545;An unexpected gift! Definitely a better start to the day than yesterday :)
positive;2503202;Take that rocked last night  ~http 
positive;2180144;"Also; for all of you who haven't already started enjoying it; #WeLoveMaster is on sale now! ~http"
positive;18988;"so; @user; it's safe to say that my quite fantastic ex-coworker; @user; is a new fan of yours :)"
positive;660678;"Very happy with new Samsung printer. Thank you; Future Shop."
positive;1396379;"I gotta say; Nike does really cool things. Now to get ready for work."
positive;101561;Because of #IWannaGo I now collect seashells. ♥ BEST HOBBY EVER! IWannaGodney
negative;703157;"twitter is not so fun;it only works well if ur a celebrity...maybe i should be the next perez hilton hmmm tsk tsk tsk...."
positive;752240;had the most awesomest day at school! mr harvey played one and iYiYi all day go him
positive;811453;COME ON USA!!!! LET'S FINISH THEM OFF!!!!! #USA
negative;2077171;"Just saw one of my fave NZ bands r releasing their album through Warner... Fucken hell! EMI; Sony BMG; Universal... Step up your game!"
positive;413399;"Boomer is our DachStar of the Week! Check this little cutie out; Arroooo! ~http "
negative;961503;"Im snatching all your bitches at my leisure  Gucci Gucci;Louis Louis;Fendi Fendi;Pradaa! Basic Bitches Wear That Shit So I Dont even bother"
negative;2783404;gutted the sound on the videos i took on my phone last night is crap :( should've taken my good sony ericsson instead of the wee samsung
negative;305566;The AB contour belt...to make lazy people. lazier.
positive;2038681;Is anyone else super excited for the Nintendo 3ds price drop in August i know i am is only gonna be $169.00!!
positive;1611449;I LOVE KINGSLEY!!!!!!!
negative;565247;Is anyone else a little upset that Sony has said nothing as to whether or not credit card info is safe at the moment?
positive;1540746;"Thank you to patient and kind #staff & #clients; we ran really smooth through the beautiful #snowday.  Hoping for safe roads tmrw!"
negative;2436690;Ugh nevea again this shit drawing and she had a nerve and tryina to be smart.. #fuckoff
positive;598795;Good Night :)
negative;3147987;"Dude; your Nike ankle brace kinda clashes with your Adidas tshirt; shorts; flip flops; and bag."
negative;1101016;I honestly don't get why people like Harry Potter. It...SUCKS.
positive;1313121;I is eatin chips :D
positive;2824486;Lauristons were reliable & genuine throughout. Keep up the good work expect to see some more instructions from us! Kumaran Landlord
positive;2168881;One heavily pregnant pig has now been safely moved into the barn. Phew..What an effort. Looking forward to the new arrivals next weekend tho
positive;1982842;"If the Lakers take care of the ball and the bench steps up; they can easily sweep the Jazzmines haha"
positive;2139513;I'll b there... best local band in CLE! RT @user with Sultans of Bing for our LAST WOW! Wade Oval Wednesday Presented by PNC.
positive;1758032;Doing a puzzle with my aunt nd mom having lots of fun!!!!
negative;2419994;is it me or does gucci rap like he got a 5 on his ACT test???
negative;974431;Hot  azz hell in Orlando
positive;186761;Sobber until the weekend of my Bday ohh yeaa gonb off these papers shit gonna get real!
